award_year,category,motivation,Name,links
1988,Physics,for the neutrino beam method and the demonstration of the doublet structure of the leptons through the discovery of the muon neutrino,Melvin Schwartz,https://www.nobelprize.org/images/schwartz-13407-portrait-mini-2x.jpg
1988,Physiology or Medicine,for their discoveries of important principles for drug treatment,George H. Hitchings,https://www.nobelprize.org/images/hitchings-13404-portrait-mini-2x.jpg
1988,Physiology or Medicine,for their discoveries of important principles for drug treatment,Gertrude B. Elion,https://www.nobelprize.org/images/elion-13403-portrait-mini-2x.jpg
1988,Physiology or Medicine,for their discoveries of important principles for drug treatment,Sir James W. Black,https://www.nobelprize.org/images/black-13401-portrait-mini-2x.jpg
1987,Chemistry,for their development and use of molecules with structure-specific interactions of high selectivity,Charles J. Pedersen,https://www.nobelprize.org/images/pedersen-13389-portrait-mini-2x.jpg
1987,Chemistry,for their development and use of molecules with structure-specific interactions of high selectivity,Donald J. Cram,https://www.nobelprize.org/images/cram-13387-portrait-mini-2x.jpg
1987,Chemistry,for their development and use of molecules with structure-specific interactions of high selectivity,Jean-Marie Lehn,https://www.nobelprize.org/images/lehn-13388-portrait-mini-2x.jpg
1987,Economic Sciences,for his contributions to the theory of economic growth,Robert M. Solow,https://www.nobelprize.org/images/solow-13390-portrait-mini-2x.jpg
1987,Literature,"for an all-embracing authorship, imbued with clarity of thought and poetic intensity",Joseph Brodsky,https://www.nobelprize.org/images/brodsky-13391-portrait-mini-2x.jpg
1987,Peace,for his work for lasting peace in Central America,Oscar Arias Sánchez,https://www.nobelprize.org/images/arias-13393-portrait-mini-2x.jpg
1987,Physics,for their important break-through in the discovery of superconductivity in ceramic materials,J. Georg Bednorz,https://www.nobelprize.org/images/bednorz-13394-portrait-mini-2x.jpg
1987,Physics,for their important break-through in the discovery of superconductivity in ceramic materials,K. Alexander Müller,https://www.nobelprize.org/images/muller-13395-portrait-mini-2x.jpg
1987,Physiology or Medicine,for his discovery of the genetic principle for generation of antibody diversity,Susumu Tonegawa,https://www.nobelprize.org/images/tonegawa-13392-portrait-mini-2x.jpg
1986,Chemistry,for their contributions concerning the dynamics of chemical elementary processes,Dudley R. Herschbach,https://www.nobelprize.org/images/herschbach-13376-portrait-mini-2x.jpg
1986,Chemistry,for their contributions concerning the dynamics of chemical elementary processes,John C. Polanyi,https://www.nobelprize.org/images/polanyi-13378-portrait-mini-2x.jpg
1986,Chemistry,for their contributions concerning the dynamics of chemical elementary processes,Yuan T. Lee,https://www.nobelprize.org/images/lee-13377-portrait-mini-2x.jpg
1986,Economic Sciences,for his development of the contractual and constitutional bases for the theory of economic and political decision-making,James M. Buchanan Jr.,https://www.nobelprize.org/images/buchanan-13379-portrait-mini-2x.jpg
1986,Literature,who in a wide cultural perspective and with poetic overtones fashions the drama of existence,Wole Soyinka,https://www.nobelprize.org/images/soyinka-13380-portrait-mini-2x.jpg
1986,Peace,"for being a messenger to mankind: his message is one of peace, atonement and dignity",Elie Wiesel,https://www.nobelprize.org/images/wiesel-13383-portrait-mini-2x.jpg
1986,Physics,"for his fundamental work in electron optics, and for the design of the first electron microscope",Ernst Ruska,https://www.nobelprize.org/images/ruska-13386-portrait-mini-2x.jpg
1986,Physics,for their design of the scanning tunneling microscope,Gerd Binnig,https://www.nobelprize.org/images/binnig-13384-portrait-mini-2x.jpg
1986,Physics,for their design of the scanning tunneling microscope,Heinrich Rohrer,https://www.nobelprize.org/images/rohrer-13385-portrait-mini-2x.jpg
1986,Physiology or Medicine,for their discoveries of growth factors,Rita Levi-Montalcini,https://www.nobelprize.org/images/levi-montalcini-13382-portrait-mini-2x.jpg
1986,Physiology or Medicine,for their discoveries of growth factors,Stanley Cohen,https://www.nobelprize.org/images/cohen-13381-portrait-mini-2x.jpg
1985,Chemistry,for their outstanding achievements in the development of direct methods for the determination of crystal structures,Herbert A. Hauptman,https://www.nobelprize.org/images/hauptman-13368-portrait-mini-2x.jpg
1985,Chemistry,for their outstanding achievements in the development of direct methods for the determination of crystal structures,Jerome Karle,https://www.nobelprize.org/images/karle-13369-portrait-mini-2x.jpg
1985,Economic Sciences,for his pioneering analyses of saving and of financial markets,Franco Modigliani,https://www.nobelprize.org/images/modigliani-13370-portrait-mini-2x.jpg
1985,Literature,who in his novel combines the poet's and the painter's creativeness with a deepened awareness of time in the depiction of the human condition,Claude Simon,https://www.nobelprize.org/images/simon-13371-portrait-mini-2x.jpg
1985,Peace,for spreading authoritative information and by creating awareness of the catastrophic consequences of nuclear war,International Physicians for the Prevention of Nuclear War (IPPNW),https://www.nobelprize.org/images/physicians-13876-portrait-mini-2x.jpg
1985,Physics,for the discovery of the quantized Hall effect,Klaus von Klitzing,https://www.nobelprize.org/images/klitzing-13375-portrait-mini-2x.jpg
1985,Physiology or Medicine,for their discoveries concerning the regulation of cholesterol metabolism,Joseph L. Goldstein,https://www.nobelprize.org/images/goldstein-13373-portrait-mini-2x.jpg
1985,Physiology or Medicine,for their discoveries concerning the regulation of cholesterol metabolism,Michael S. Brown,https://www.nobelprize.org/images/brown-13372-portrait-mini-2x.jpg
1984,Chemistry,for his development of methodology for chemical synthesis on a solid matrix,Robert Bruce Merrifield,https://www.nobelprize.org/images/merrifield-13359-portrait-mini-2x.jpg
1984,Economic Sciences,for having made fundamental contributions to the development of systems of national accounts and hence greatly improved the basis for empirical economic analysis,Richard Stone,https://www.nobelprize.org/images/stone-13360-portrait-mini-2x.jpg
1984,Literature,"for his poetry which endowed with freshness, sensuality and rich inventiveness provides a liberating image of the indomitable spirit and versatility of man",Jaroslav Seifert,https://www.nobelprize.org/images/seifert-13361-portrait-mini-2x.jpg
1984,Peace,for his role as a unifying leader figure in the non-violent campaign to resolve the problem of apartheid in South Africa,Desmond Mpilo Tutu,https://www.nobelprize.org/images/tutu-13365-portrait-mini-2x.jpg
1984,Physics,"for their decisive contributions to the large project, which led to the discovery of the field particles W and Z, communicators of weak interaction",Carlo Rubbia,https://www.nobelprize.org/images/rubbia-13367-portrait-mini-2x.jpg
1984,Physics,"for their decisive contributions to the large project, which led to the discovery of the field particles W and Z, communicators of weak interaction",Simon van der Meer,https://www.nobelprize.org/images/meer-13366-portrait-mini-2x.jpg
1984,Physiology or Medicine,for theories concerning the specificity in development and control of the immune system and the discovery of the principle for production of monoclonal antibodies,César Milstein,https://www.nobelprize.org/images/milstein-13364-portrait-mini-2x.jpg
1984,Physiology or Medicine,for theories concerning the specificity in development and control of the immune system and the discovery of the principle for production of monoclonal antibodies,Georges J.F. Köhler,https://www.nobelprize.org/images/kohler-13363-portrait-mini-2x.jpg
1984,Physiology or Medicine,for theories concerning the specificity in development and control of the immune system and the discovery of the principle for production of monoclonal antibodies,Niels K. Jerne,https://www.nobelprize.org/images/jerne-13362-portrait-mini-2x.jpg
1983,Chemistry,"for his work on the mechanisms of electron transfer reactions, especially in metal complexes",Henry Taube,https://www.nobelprize.org/images/taube-13352-portrait-mini-2x.jpg
1983,Economic Sciences,for having incorporated new analytical methods into economic theory and for his rigorous reformulation of the theory of general equilibrium,Gerard Debreu,https://www.nobelprize.org/images/debreu-13353-portrait-mini-2x.jpg
1983,Literature,"for his novels which, with the perspicuity of realistic narrative art and the diversity and universality of myth, illuminate the human condition in the world of today",William Golding,https://www.nobelprize.org/images/golding-13354-portrait-mini-2x.jpg
1983,Peace,for non-violent struggle for free trade unions and human rights in Poland,Lech Walesa,https://www.nobelprize.org/images/walesa-13356-portrait-mini-2x.jpg
1983,Physics,for his theoretical studies of the physical processes of importance to the structure and evolution of the stars,Subramanyan Chandrasekhar,https://www.nobelprize.org/images/chandrasekhar-13357-portrait-mini-2x.jpg
1983,Physics,for his theoretical and experimental studies of the nuclear reactions of importance in the formation of the chemical elements in the universe,William Alfred Fowler,https://www.nobelprize.org/images/fowler-13358-portrait-mini-2x.jpg
1983,Physiology or Medicine,for her discovery of mobile genetic elements,Barbara McClintock,https://www.nobelprize.org/images/mcclintock-13355-portrait-mini-2x.jpg
1982,Chemistry,for his development of crystallographic electron microscopy and his structural elucidation of biologically important nucleic acid-protein complexes,Aaron Klug,https://www.nobelprize.org/images/klug-13343-portrait-mini-2x.jpg
1982,Economic Sciences,"for his seminal studies of industrial structures, functioning of markets and causes and effects of public regulation",George J. Stigler,https://www.nobelprize.org/images/stigler-13344-portrait-mini-2x.jpg
1982,Literature,"for his novels and short stories, in which the fantastic and the realistic are combined in a richly composed world of imagination, reflecting a continent's life and conflicts",Gabriel García Márquez,https://www.nobelprize.org/images/marquez-13345-portrait-mini-2x.jpg
1982,Peace,for their work for disarmament and nuclear and weapon-free zones,Alfonso García Robles,https://www.nobelprize.org/images/robles-13350-portrait-mini-2x.jpg
1982,Peace,for their work for disarmament and nuclear and weapon-free zones,Alva Myrdal,https://www.nobelprize.org/images/myrdal-13349-portrait-mini-2x.jpg
1982,Physics,for his theory for critical phenomena in connection with phase transitions,Kenneth G. Wilson,https://www.nobelprize.org/images/wilson-13351-portrait-mini-2x.jpg
1982,Physiology or Medicine,for their discoveries concerning prostaglandins and related biologically active substances,Bengt I. Samuelsson,https://www.nobelprize.org/images/samuelsson-13347-portrait-mini-2x.jpg
1982,Physiology or Medicine,for their discoveries concerning prostaglandins and related biologically active substances,John R. Vane,https://www.nobelprize.org/images/vane-13348-portrait-mini-2x.jpg
1982,Physiology or Medicine,for their discoveries concerning prostaglandins and related biologically active substances,Sune K. Bergström,https://www.nobelprize.org/images/bergstrom-13346-portrait-mini-2x.jpg
